"@judgejeanine one hour after biden is sworn in, arizona senate president releases evidence of voter fraud.the who waited until one hour after bidens inauguration to admit covid testing was faulty and resulted in many false positives.",fake
@senatemajldr @senjoniernst anything how many pre existing americans you leave out of your health insurance plan oh what republicans dont have one just  trying to cut it in supreme court,real
"hank aaron gets the vaccine- is his death noted covid if so, the w h o has some splaining to do.enquiring minds want to know",fake
"@realdonaldtrump remember this, america!!!!!our doctors get more money if someone dies from covid. you know that, right i mean, our doctors are very smart people. -- trump pushes a baseless conspiracy that greedy american health care workers are overcounting coronavirus deaths.trump is slime",fake
"@conservativecd @dempmcgee zombie movies are great, but yeah, this one i was not able to finish so far.i am still holding out hope that the covid vaccine turns people into zombies ala the i am legend movie",fake
@drkysr @christi35574654 @centsability2 @northgardner masks failed in the 2 rcts looking at them for covid. they werent a major aspect of respiratory viral prevention ahead of march 2020. dr. fauci even stated in private communication that masks are ineffective for virus spread. and still you cherry pick and cling to this drivel,fake
"also on that list is dmx, who tragically died of a cocaine-induced heart attack. the vaccine is good, but it unfortunately cant protect you from a drug overdose.",fake
@mrhappy255 @juststoplying1 @mackinprof @expsgamble its eua approved. #pfizer has not supplied a single fda approved #comirnaty vaccine vial since #fda full approval in august 2021.why because the liability shield still attaches to eua product but not the fully approved product. #vaers data confirms #sae &gt;than all vx before,fake
@itsraeanna you poor bastards still being locked down like that  surely phase 2 seeing as first dose of vaccines are almost at 90%  i just want them to open the auckland border,fake
"folks, what are the current thoughts on delta with regards to1. length of time that someone is capable of asymptomatic transmission before presenting with symptoms.2. best time window to get tested after an exposure to someone who later tests positive for covid-19",fake
"the more money pelosi causes the fed to print, the less yours is worth. perfect to deal with 12% inflation disguised by giant corporations buying small businesses covid is killing and replacing them with minimum wage serfs subsidized by federal handouts creating future socialists",real
"@repvernonjones @andersoncooper @cnn crush cnn they are vicious hatefilled liars, racists, and 100% fakenews!!  i personally know people who recovered from covid19 with hydroxychloroquine !",fake
obama promises obamacare will improve healthcare. same guy promised to cut the deficit in 1/2 but now begs to raise debt ceiling. #defund,real
"@francoisedegois @lci @louisderaguenel the nuremberg code was formulated to ensure that forced medicine without consent could never again happen, but now president macron is suggesting mandatory vaccination of all french citizens is a possibility. history repeating.",fake
"@fungistobewith @deefrancesjones vax with covid-19 vx does not halt transmission, that is propaganda. the reason transmission has slowed is mainly due to background herd immunity giving real protection. there is no evidence asymptomatic carriers cause infection - virulence of infection depends on viral load!",fake
"when will cdc recognize usa citizens who recovered from covid do not need vaccination those people have their own immunity. of course, if cdc did it, people will want convalescent plasma therapy. too bad st. fauci banned this old, reliable method of inoculation w/o side effects.",real
"@johncornyn the trump admin. &amp; republican officials in texas and 17 other states asked the s.c. to overturn the aca  a move that, if successful, would bring a permanent end to the health insurance program ... known as obamacare and wipe out coverage for as many as 23 million americans.",real
@kkreidermt @mtloves4 @govgianforte fauci himself said that drug store masks are ineffective against covid.  it was in his emails that leaked.,fake
"@zekejmiller @civmilair you mean 5 million people tested positive. the test does not identify only covid19 but rather any coronavirus the person may have had. the common cold is a coronavirus. also a previous vaccine can cause in a positive result. in other words, the tests do not indicate the disease",fake
"@h_tuzzi @usatoday @davidlaz @uhc private health insurance companies consider pregnancy a preexisting condition. after @uhc wouldnt cover it, no one else would either for that reason.",fake
@joemgoldner @fred_guttenberg access to mental health is an issue nationwide and in many countries. parkland shooter had been getting care. he was able to shoot because he obtained a gun which he may not have been able to obtain if florida has a red flag law,real
@ewerickson trump is not calling for canadian style health care.,real
is anyone else hearing dmx management said he took the vaccine to travel and then had a heart attack,fake
"about 40-50% of cdc, fda employees are refusing the covid-19 vaccine according to fauci and marks during congressional testimony.  that speaks volumes....",fake
"@newsmax dr frankenfauci helped fund the creation of covid-19 in wuhan. fauci translates into sickle in italian; as in grim reaper. from sciacca, sicily; sicily, where the black death first struck europe. fauci does not have your best interests at heart.",fake
i truly believe that the @nfl should allow players to use marijuana for pain. less addictive then opioids. thats just my opinion. athletes go through hell and get treated like its no big deal to some fans and that its not an issue. mental health and addiction go hand and hand,real
deafness and blindness are common complications of measles infection;kindly immunize your child with measles vaccine to protect them fromdeafness and blindness  #supportimmunization #avwng,real
"@jamessurowiecki @buaku5 @awokezombie in the studied population, the risk of pre-symptomatic and asymptomatic transmission of covid-19 was low, with transmission risks of 1.12% and 0.06% respectively. transmission frequency of covid-19 through pre-symptomatic and asymptomatic patients in ajk (july 2021).",fake
@nypost if there may be a correlation to the vaccine they will relay the message. the man was completely healthy until he took the second vaccine and then died theres only one cause for his death and its not heart failure. ask hank aarons family,fake
@nytimes the vaccine doesnt prevent you from get covid nor does it stop you from spreading it to others. not really much of a vaccine tbh. basically a flu shot which i pass up taking each year anyway since its just the flu. so what motivation is there to get a vaccine that doesnt work,fake
"@badgerstew @spudlovr @scottwalker public education is the biggest bloated, broken, bureaucracy in government. scott walker is fixing that. his tax cuts affected everyone. even if not directly they benefited  from a healthier economy and better jobs numbers.",real
"@touch_fa21 @dan_drick @breitbartnews right, thats why they call it the american rescue plan, and not the covid relief plan.  it helps people that lost their jobs, helps farmers, gets children back to school safely, among dozens of other things",real
"@cnn we live with flus every season. lets face it, this covid 19 was a political weapon, powerful revenue maker for big pharma. thats why hydroxychloroquine, ivermectin have been suppressed because it works. also zinc, vitamin d, vitamin c immunity boosters also help keep you safe.",fake
@msdeadinside @twtrguy @tinkerchip @andml38 @xhejed different sequence = different virus#sarscov2 virus causes #covid19it has a different sequence to the coronavirusesthat cause common coldthe pcr detects sarscov2 sequence specificallyflu &amp; common cold coronaviruseswill not result in a pcr positive test for sarscov2,fake
@repthomasmassie btw your fauci quote does not say that masks are ineffective. it speaks to past experience it evidence shows that asymptomatic transmission is a factor with covid-19.,fake
"@veronikaizabela anti - vaxxer - a person who opposes vaccination or laws that mandate vaccination.according to merriam-webster, being an anti-vaxxer just means you dont think the government should force people to take injections. we should wear it with pride, if thats the new definition.",fake
warning!!!@billgates @elonmusk @pfizerplan                   graphene oxidea toxic poison found in the pfizer vaccines.the main ingredient of hydro gel the template used for microchip implants for humans and animals.,fake
"@brieanicolee the claim that i am legend was set in 2021 and a vaccine caused a zombie outbreak is false. the movie was set in 2012 and a measles virus caused a vampire outbreak, according to the film script.",fake
"@realdonaldtrump hey moron45, do u love to hear urself lie!prezudent tronald dump claims 99 percent of covid-19 cases are harmless! u insensitive prick!",fake
"@cattlecapers  got to eat or drink sometime. the fact is no masks dont protect you in any shape or form. #fauci and #cdc is nothing but political rhetoric that allows politicians &amp; rich folks to capitalized on this! now 23 new billionaires, why invested in vaccines! big pharma",fake
the 1986 act established a federal no-fault vaccine injury compensation program (vicp) as an administrative alternative to a lawsuit for injuries caused by vaccines recommended by the cdc for children.contested vaccine injury claims are adjudicated by u.s. court of federal...,real
"@alisonpalk @tinfoilawards @argon83410320 @burgerlab12 @frankdelia7 @crabb_vicki @keithccurtis @waitingforperot @handmadekathy @wendyorent @heartattackvax @doritmi @lewbloch @skepticalmutant @vbalance03 @kstateturk @bglthmnd @monstercoyliar @puddlejumper358 @thefrankmanmn @carlsmythe @bluelionblog @mcfunny @chrisjohnsonmd @cappsie @teddyfreddy11 @truthtwt @ellethejambo @kassandraseven @juanita87722370 @krebiozen @immunotoxphd @painless42 @lazaruslong13 @twanky_resists @lizditz @r_good_fellow @mimetic_ @kidoctr @drhenrymyman @kfunk937 @felicea @cbereel @2manyofus @betteannecamag1 @hempyhope @landau_18901 @rogue_soc_psych @geoffschuler @rosewind2007 alison, this shows you do not understand the argument at all.the argument is that the mmr vaccine helps white blood cells translocate aluminum to the brain thereby interfering with normal brain development.",fake
"on february 7, the who warned us about the limited stock of ppe. that same day, the trump administration announced it was sending 18 tons of masks, gowns and respirators to china.the most stupid president ever also said the virus would not come to america !  #covid19  #maga",real
"while india has been generous with vaccines for other countries, the united states has not, now blocking raw materials to help india make vaccines. this is not a responsible or compassionate action to take for the worlds greatest superpower and oldest democracy.",real
"@timkaine dont fall for it, america. if the gop has a health care plan, why havent we seen itchris christie was in hospital a week with covid-19, part of that time in icu. hospital administrators say just one day in icu with a ventilator costs over $10,000.",real
@skynews covid survival rate0-19 years 99.997%20-49 years 99.98%50-69 years 99.5%70+ years 94.6%,fake
"@ingrahamangle now, if you doubt the corruption in the numbers of covid cases, consider that the ama, the american medical association, lied to us about using hydroxychloroquine. heres the headline. ama rescinds previous statement against prescription of hydroxychloroquine to covid-19",fake
"@wajahatali seriously surely the requirement should be a negative status as opposed to being vaccinated. vaccine does not prevent you from catching, spreading covid unless they have run out of the invisible force field. would you be happy having a monthly booster",fake
@cassi_pollock @texastribune 1 in 5 texans dont have health insurance,real
"i am proud that new york has been a leader on the issue of paid family leave, and i remain committed to doing everything i can as majority leader to make sure that moms and all parents have the resources they need to be healthy, happy, and economically secure!!",real
they said the movie i am legend was set in the year 2021 and the zombie theme began with a failed vaccine  hollup i gotta watch this movie again,fake
"@realdonaldtrump youyou know, our doctors get more money if someone dies from covid, you know that, rightno, they do not.knock it off.  now.",fake
racism declared a public health crisis in new york city  see ny is not a liberal city or state they still hate negro as much as they always have i love it. let the negros have the bronxs and white can have everything else,real
@adamhoge i am a health care provider who was trained during the implementation of hipaa in the early 2000s. a hipaa violation occurs if i release private health information.so justin fields doctor or nurse cant tell you his vaccination status. justin fields the private citizen can.,fake
@sash_or_chicane @sandraj52124459 @shaftoflame @rakokey sars2 reached the herd immunity threshold in 550 days. the outbreak was over by may 2021. it doesnt come back. thats when they told us delta had started. its also when the vaccines started.,fake
"@realdonaldtrump please dont say ron desantis is a great governor when fl is ravaged with covid n my friends have died. please dont say rick scott is great when he stole millions from me n my friends medicare n medicaid, which by the way made him rich. mr president u know better....",real
@laurenboebert breitbart seriously did you even look at that picture the agent is not wearing a mask. my guess is that he never wears a mask because he listens to people like you who dont believe science. he probably isnt vaccinated either for the same reason. #covidisnotover,fake
"so we know - mask are not really effective- corona are not really dangerous to most- childrend have no benefit of vaccine- vaccine do not prevent spreading- vaccine 1,2,3 is not very effectiveso why not use money for improved health care and looking into treatments",fake
"@railroada1234 yeah. no covid shots. never had a flu shot. no colds, flu, coughs, or any kind of virus for at least the last 10 years. brought back my sea lion pic for halloween &amp; to piss off fjb.",real
@yesisworld billionaire saying we are gonna start having to give him billions over again.the ceo of pfizer is most likely not a medical doctor.  why would he tell you to get vaccinated,real
@washingtonpost fauci was involved in the creation of covid 19   fact,fake
@heinslerjan @kayleighmcenany @realdonaldtrump does their health insurance cover stupidity as a preexisting condition,fake
"@realdonaldtrump please address at next briefing does the test kit 100% definitively identify the #covid19 strain can something else (a common cold) cause a positive test if yes, the data is erroneous &amp; this #pandemic response is a scam. #fakenews #coronavirus #fearmongering",fake
@bigsptomc @abc7 its illegal to mandate an emergency use vaccine. federal law,fake
"were moving away from the idea that well hit the herd-immunity threshold and then the pandemic will go away for good, says epidemiologist lauren ancel meyers, executive director of the university of texas at austin covid-19 modeling consortium.",fake
@aaronbastani 18 months ago we were warned to either vaccinate the world or expect a variant from the unvaccinated world which might escape the vaccine. et voila,fake
"@bill91513205 @xbids @realtorjairo youre sure about that why did the cdc, a government agency, classify deaths as with covid  its the only malady classified as such. couldnt have been to inflate (hahahainflation) the numbers, could it",fake
@cnn these idiots think systemic racism is a public health crisis,real
@mad0929 @w_terrence you mean the 20 million vaccines biden lost...,fake
"@markmcgowanmp thats  a violation of peoples  human rights. in law, a  mandate is a legal agreement.  enforcement of a medical experimental vaccine put you personally in breach of the nuremberg code 1947 for crimes against humanity.",fake
"@qalexjones @renegadegreg83 @jasondogwood ha! you people.democrats wanted health care insurance for everyone, even poor ppl, but republicans dream up fake death panels to try to sully the plan and vow to cut out birth control coverage.",real
"@jaimelwinnl @alainashearer cant view any study in isolation. covid 19 keeps changing so its best to track it. it does seem that asymptomatic and symptomatic transmission is less of a problem with the vaccinated, but the longer covid spreads around, the more it mutates to survive. search immune escape.",fake
@troller_lib @jakeoakley_ lib troller lol.  not doing such a great job at trolling yet.  also calling pfizer confirmed fda approved vaccine.  and it is available.  linking poso bumblejack wont change it.,fake
"@persistmom @cnbc nevermind the fact the fda says ketchup for fries and tomato sauce on pizza are vegetables for healthy govt approved school lunches they also said cigarettes were .. hell the tuskegee experiment by the cdc, that only ended 30 or less years ago",fake
@timjdillon what about fauci lying about how he actually funded the creation of covid 19 and that they even had a vaccine for it before the outbreak.,fake
"jason johnson (racism!) is this really about people being upset about mask mandates or are there sort of underlying disruptive forces, *white nationalists*, anarchists, whatever, in this country, that are using mask mandates and a public health crisis to sort of wage chaos",real
"@thehermancain it looks like you are distorting facts. this virus is even deadlier for those w/ more than one comorbidity, aka underlying condition, aka preexisting condition (you know... that thing repubs dont want to make insurance companies cover). 1950% of non-elderly have a comorbidity.",fake
"1. china owns the bidens.2. the january 6 protests were infiltrated by the deep state &amp; turned into riots to damage the maga movement.3. fauci funded the creation of covid-19 &amp; covid-delta, which china then injected into america and then india.#thetruthmatters#trump2024",fake
"@gorskon @ricardolorena1 @robertkennedyjr @salon @rollingstone oh of course, sids.. giving physicians the means to explain away vaccine induced death ever since 1969. how about we call it sudden infant death syndrome totally not the vaccine or sidstnv instead to make it clearer to everyone",fake
"@ahcomfy vaccinated doesnt prevent people from getting covid, it lessens the likelihood but is not full proof.many of the vaccinated get and spread it, but the vaccine increases the chance that they are unsympathetic.so many are getting it and spreading it without knowing.",fake
"@washingtonpost they foolishly relied on @cdcdirector @nih #fauci assurances that vaccines &amp; testing would protect from #covid19 - flawed bc testing unreliable &amp; vaccines dont stop infection, only severity",fake
@senrickscott tax income over ten million annually at the eisenhower tax rates.  also repealing the tax credits for oil companies and changing the loop holes for sending jobs over seas.  @senrickscott is just engaging in trumpaganda to seek cuts to healthcare and retirement for americans.,real
will the republicans get out of my text asking for money! the same people who are trying to take away my health insurance and cut social security are in my text 24/7.  i am going to change my number,real
@washingtonpost pretty sure most @msnbc pundits are fascists  can we buy fresh #cannabis on produce aisle when will we address #healthcare herd immunity is #negligenthomicide of americans and we are not afraid of russia but congress that resists change to #jimcrow laws marijuana prohibition,real
"@gothmog20345259 @dwuhlfelderlaw fluctuations occur every year...possible up-tic this year are drug deaths, such as san francisco...drug overdose deaths outnumber supposed covid deaths 3 to 1, homicide, suicide/depression/loss of jobs/income from unconstitutional lock downs",real
"i dont often compare things to nazism unironically, but dont be surprised when i call you a nazi for advocating coercion of americans into taking a vaccine that they dont want in direct violation of the nuremberg code.",fake
"@johncornyn texas has the highest rate of uninsured people, access to consistent and affordable health is limited for the many texans. you have known this for years and it took the covid 19 to even consider healthcare... sad",real
@californiarifle @gunpolicy its illegal to mandate a vaccine that is under the emergency use act.,fake
@townend_mark re  mrna the vaccine instructs cells to produce a harmless bit of spike protein. as the mrna never enters the cell nucleus it doesnt interact with our dna in any way. demonstrably it is not gene therapy.,fake
"@darrendrpage @slikrik2003 in this decision analytical model of multiple scenarios of proportions of asymptomatic individuals with covid-19 and infectious periods, transmission from asymptomatic individuals was estimated to account for more than half of all transmissions.",fake
"@john_ennis_ @hidingfromfeds @andreasshrugged @scottadamssays also a bait and switch in the vaccine approval themselves, pfizer is still not fully fda approved in the us.",fake
"@jsolomonreports still dazed and confused as to why serial liar, perjurer, criminal colluder involved in one of the worst cover ups in modern times, the creation and spread of covid-19, dr fauci is  not in  prison!",fake
"@thespec i have my mmr, tetanus, polio, and all that as a kid. as an adult i got hep a &amp; b before i went traveling.  i believe in vaccines.but i refuse to get a flu shot that has anywhere between 10% and 60% effectiveness over the last 15 years, averaging to just under 40%. /1",real
"the worlds first covid-19 vaccine to be administered outside of a clinical trial was given to a 90-year-old woman at the start of the uks mass vaccination program. the vaccine, manufactured @pfizer and @biontech_group , will go out to 70 hospitals in the uk",fake
@thefranklinsyn1 why would i be worried about a vaccine when im not even worried about the virus it doesnt even protect you from take a new mrna gene base therapy that doesnt  even provide immunity .thats moronic,fake
"@wisconsinhfc @ianbremmer @realdonaldtrump the largest absolute increases in new cases are in california, arizona, texas, florida. testing has not dramatically increased on a per capita positivity basis during the last 2 weeks, but new cases per capita have. the point the left ignored is we have excellent healthcare",real
@drestradamus @gillian93529770 if you read the vaccine insert for dtap or dtp under post marketing hidden under general conditions &amp; general sight conditions last words on the page are sudden infant death syndrome.   disgusting how they get away with murder!!!!!,fake
@jaga_podcast @foxnews since when did the media deserve to be told the truth people with common sense dont believe a word from the media so screw them. releasing his vaccination status w/o him agreeing is a violation of hipaa,fake
@travistritt @joycebythesea 1. is medical malpractice (including pharmaceuticals) in the top 5 causes of deaths in the usa2. has the health of american children declined since 19863. is there a special court set up exclusively for vaccine injury4. do vaccine companies operate with 100% impunity,fake
"@phil_blackmon q what is the reason the united states is the only developed (first world) country without universal healthcarea the republican party. there really is no other reason. well, manchin and sinema might slow things down.",real
@devoutdriller @keubiko i live in texas and i think texas handled vaccinations fine.  i received mine months ago    texas is 25th in the country in death rate.  it is basically even with uk.  we are getting to some sort of herd immunity one way or another.,real
